"GEOID","NAME","populationE","populationM","med_incE","med_incM","whiteE","whiteM","blackE","blackM","nativeE","nativeM","asianE","asianM","total_raceE","total_raceM","poverty_totalE","poverty_totalM","poverty_belowE","poverty_belowM","white_pct","black_pct","native_pct","asian_pct","poverty_rate_pct"
"36005020900","Census Tract 209; Bronx County; New York",4867,713,44769,12679,626,354,2211,576,0,13,35,45,4867,713,4855,716,1118,328,12.8621327306349,45.4283953153894,0,0.719128826792685,23.0278063851699
"36005021001","Census Tract 210.01; Bronx County; New York",7895,1009,46269,17864,420,219,4488,789,7,16,798,421,7895,1009,7894,1009,2393,808,5.31982267257758,56.846105129829,0.0886637112096264,10.1076630778974,30.3141626551811
"36005021002","Census Tract 210.02; Bronx County; New York",7925,1500,71397,11057,445,261,3217,1151,279,310,1581,724,7925,1500,7925,1500,1812,941,5.61514195583596,40.5930599369085,3.5205047318612,19.9495268138801,22.8643533123028
"36005021100","Census Tract 211; Bronx County; New York",6268,1164,42077,10734,686,935,2345,509,95,114,73,98,6268,1164,6161,1174,1660,623,10.9444798978941,37.4122527121889,1.51563497128271,1.16464582003829,26.9436779743548
"36005021200","Census Tract 212; Bronx County; New York",4975,770,66329,8114,470,301,1783,474,81,92,1659,533,4975,770,4919,737,892,503,9.44723618090452,35.8391959798995,1.62814070351759,33.3467336683417,18.1337670258183
"36005021301","Census Tract 213.01; Bronx County; New York",1323,550,34470,22198,119,78,443,598,84,127,0,13,1323,550,1323,550,263,167,8.994708994709,33.4845049130763,6.34920634920635,0,19.8790627362056
"36005021302","Census Tract 213.02; Bronx County; New York",5947,1038,23639,13275,271,197,2903,855,0,19,23,46,5947,1038,5947,1038,3050,1021,4.55691945518749,48.8145283336136,0,0.386749621657979,51.2863628720363
"36005021501","Census Tract 215.01; Bronx County; New York",4665,1015,39756,13789,934,540,922,317,412,573,118,162,4665,1015,4484,1016,1802,787,20.021436227224,19.7642015005359,8.83172561629153,2.52947481243301,40.1873327386262
"36005021502","Census Tract 215.02; Bronx County; New York",6986,1287,19904,13816,672,552,1986,452,153,204,1,4,6986,1287,6601,1016,2857,1120,9.61923847695391,28.428285141712,2.19009447466361,0.0143143429716576,43.2813210119679
"36005021601","Census Tract 216.01; Bronx County; New York",4421,690,45156,21611,565,421,1075,359,44,53,405,308,4421,690,4421,690,1012,344,12.7799140465958,24.315765663877,0.995249943451708,9.16082334313504,22.8907486993893
"36005021602","Census Tract 216.02; Bronx County; New York",6093,696,60286,8297,475,274,1811,377,20,37,2085,771,6093,696,6058,692,1106,500,7.79583128179879,29.7226325291318,0.328245527654686,34.219596258001,18.2568504456916
"36005021700","Census Tract 217; Bronx County; New York",5371,661,40394,9133,540,308,2205,440,29,37,207,255,5371,661,5345,667,1857,382,10.0539936697077,41.0538074846397,0.539936697076894,3.85403090672128,34.7427502338634
"36005021800","Census Tract 218; Bronx County; New York",6037,1102,55804,19426,688,281,1292,500,0,19,289,253,6037,1102,6006,1107,1793,692,11.3963889349014,21.4013582905417,0,4.78714593341063,29.8534798534799
"36005021900","Census Tract 219; Bronx County; New York",949,237,45906,7319,98,78,202,118,0,13,32,28,949,237,922,239,227,119,10.3266596417281,21.2855637513172,0,3.37197049525817,24.6203904555315
"36005022000","Census Tract 220; Bronx County; New York",2142,444,32174,7589,119,91,574,254,10,15,108,122,2142,444,2063,469,1039,484,5.55555555555556,26.797385620915,0.466853408029879,5.04201680672269,50.3635482307319
"36005022101","Census Tract 221.01; Bronx County; New York",4424,765,55078,13148,565,467,982,401,59,94,106,102,4424,765,4379,765,1581,596,12.7712477396022,22.1971066907776,1.33363471971067,2.39602169981917,36.1041333637817
"36005022102","Census Tract 221.02; Bronx County; New York",6143,869,50051,13940,680,398,927,521,221,192,38,58,6143,869,6143,869,1771,872,11.0695100113951,15.0903467361224,3.5975907537034,0.618590265342666,28.8295621032069
"36005022200","Census Tract 222; Bronx County; New York",3333,515,52734,14864,276,105,284,163,116,131,1292,458,3333,515,3256,491,889,345,8.28082808280828,8.52085208520852,3.48034803480348,38.7638763876388,27.3034398034398
"36005022300","Census Tract 223; Bronx County; New York",5447,793,33646,11458,1667,747,904,356,56,81,5,81,5447,793,5256,765,1489,581,30.6040022030475,16.5962915366257,1.02808885625115,0.0917936478795667,28.3295281582953
"36005022401","Census Tract 224.01; Bronx County; New York",2640,417,63571,21952,522,216,468,186,0,13,302,231,2640,417,2623,419,281,204,19.7727272727273,17.7272727272727,0,11.4393939393939,10.7129241326725
"36005022403","Census Tract 224.03; Bronx County; New York",2998,420,88534,11461,418,188,657,284,13,20,72,79,2998,420,2998,420,336,167,13.942628418946,21.9146097398266,0.433622414943296,2.40160106737825,11.2074716477652
"36005022404","Census Tract 224.04; Bronx County; New York",4795,611,66121,12201,922,292,1092,501,90,100,312,175,4795,611,4795,611,584,319,19.2283628779979,22.7737226277372,1.87695516162669,6.50677789363921,12.1793534932221
"36005022500","Census Tract 225; Bronx County; New York",9093,1689,52834,8619,1438,619,2238,881,360,383,76,126,9093,1689,8888,1680,2464,686,15.8143626965798,24.6123391619927,3.95908940943583,0.835807764214231,27.7227722772277
"36005022701","Census Tract 227.01; Bronx County; New York",4876,491,31500,11196,288,200,2226,634,34,57,34,36,4876,491,4851,490,1545,356,5.9064807219032,45.6521739130435,0.697292863002461,0.697292863002461,31.8491032776747
"36005022702","Census Tract 227.02; Bronx County; New York",1449,225,27165,5451,166,132,296,127,23,30,6,9,1449,225,1449,225,743,294,11.456176673568,20.4278812974465,1.58730158730159,0.41407867494824,51.2767425810904
"36005022703","Census Tract 227.03; Bronx County; New York",2050,614,75489,12755,743,648,519,179,0,13,52,45,2050,614,2050,614,697,610,36.2439024390244,25.3170731707317,0,2.53658536585366,34
"36005022800","Census Tract 228; Bronx County; New York",5693,853,86549,24124,893,508,1588,706,13,23,873,468,5693,853,5693,853,736,496,15.6859300895837,27.8939047953627,0.228350606007377,15.334621464957,12.9281573862638
"36005022901","Census Tract 229.01; Bronx County; New York",5466,747,50023,11421,764,331,2910,734,27,42,25,28,5466,747,5452,743,1724,572,13.9773143066228,53.238199780461,0.493962678375412,0.457372850347603,31.6214233308877
"36005022902","Census Tract 229.02; Bronx County; New York",3501,707,51964,21938,424,379,1003,428,0,13,54,91,3501,707,3488,708,1137,516,12.1108254784347,28.6489574407312,0,1.54241645244216,32.5974770642202
"36005023000","Census Tract 230; Bronx County; New York",2773,606,55625,8594,847,330,461,383,72,135,164,147,2773,606,2773,606,795,367,30.5445366029571,16.6245943021998,2.59646592138478,5.91417237648756,28.6693112152903
"36005023100","Census Tract 231; Bronx County; New York",1675,295,55179,13949,259,144,952,330,0,13,24,41,1675,295,1538,294,438,175,15.4626865671642,56.8358208955224,0,1.43283582089552,28.4785435630689
"36005023200","Census Tract 232; Bronx County; New York",2378,349,55288,13473,810,256,230,100,0,13,302,163,2378,349,2378,349,612,185,34.0622371740959,9.67199327165685,0,12.699747687132,25.7359125315391
"36005023301","Census Tract 233.01; Bronx County; New York",4067,652,31887,16189,238,167,1610,489,36,54,79,81,4067,652,4052,643,1267,433,5.85197934595525,39.5869191049914,0.885173346447013,1.94246373248094,31.2685093780849
"36005023302","Census Tract 233.02; Bronx County; New York",3746,711,52092,9539,410,332,1011,446,43,51,35,53,3746,711,3746,711,1024,493,10.9450080085424,26.9887880405766,1.14789108382274,0.934329951948745,27.3358248798719
"36005023501","Census Tract 235.01; Bronx County; New York",3294,709,39419,22415,84,71,828,374,139,174,13,22,3294,709,3294,709,1089,640,2.55009107468124,25.1366120218579,4.21979356405586,0.394656952034001,33.0601092896175
"36005023502","Census Tract 235.02; Bronx County; New York",4455,841,49286,13512,769,396,1516,643,0,13,0,13,4455,841,4455,841,1016,375,17.2615039281706,34.0291806958474,0,0,22.8058361391695
"36005023600","Census Tract 236; Bronx County; New York",1714,358,73152,27388,391,184,224,212,43,67,77,88,1714,358,1706,359,178,86,22.8121353558927,13.0688448074679,2.50875145857643,4.49241540256709,10.4337631887456
"36005023702","Census Tract 237.02; Bronx County; New York",1156,480,53304,36716,82,91,443,421,0,13,0,13,1156,480,1156,480,426,198,7.09342560553633,38.3217993079585,0,0,36.8512110726644
"36005023703","Census Tract 237.03; Bronx County; New York",5214,887,21551,11867,989,488,1647,667,0,19,31,59,5214,887,5164,913,2588,935,18.9681626390487,31.5880322209436,0,0.594553126198696,50.1161890007746
"36005023704","Census Tract 237.04; Bronx County; New York",3750,612,34875,20625,832,500,851,293,80,69,0,13,3750,612,3750,612,1605,482,22.1866666666667,22.6933333333333,2.13333333333333,0,42.8
"36005023800","Census Tract 238; Bronx County; New York",2349,380,72198,14626,735,217,233,92,0,13,172,129,2349,380,2328,376,290,136,31.2899106002554,9.91911451681567,0,7.32226479352916,12.4570446735395
"36005023900","Census Tract 239; Bronx County; New York",9197,1763,46927,13663,743,680,3210,1084,8,12,0,19,9197,1763,9115,1764,2677,1106,8.07872132217027,34.9026856583669,0.0869848863759922,0,29.3691716950082
"36005024000","Census Tract 240; Bronx County; New York",4575,762,76250,50252,1207,535,1341,476,0,13,65,72,4575,762,4515,736,841,639,26.3825136612022,29.3114754098361,0,1.4207650273224,18.6267995570321
"36005024100","Census Tract 241; Bronx County; New York",6473,959,45425,8370,1128,557,2184,645,0,19,149,229,6473,959,6465,963,1446,683,17.4262320407848,33.7401513981152,0,2.30186930325969,22.3665893271462
"36005024300","Census Tract 243; Bronx County; New York",5062,785,29747,14888,570,284,1135,368,18,28,9,13,5062,785,5061,784,1542,440,11.2603713947057,22.4219676017384,0.355590675622284,0.177795337811142,30.4682868998222
"36005024400","Census Tract 244; Bronx County; New York",2271,365,58603,18659,755,208,136,113,25,42,121,104,2271,365,2259,365,254,149,33.2452664024659,5.98855129898723,1.10083663584324,5.32804931748129,11.2439132359451
"36005024501","Census Tract 245.01; Bronx County; New York",4737,668,43504,5751,296,204,1682,579,0,13,0,13,4737,668,4737,668,1226,406,6.24868059953557,35.5077052987123,0,0,25.8813595102385
"36005024502","Census Tract 245.02; Bronx County; New York",3742,770,33333,14053,706,637,1311,304,27,43,0,13,3742,770,3727,768,1048,347,18.8669160876537,35.0347407803314,0.721539283805452,0,28.1191306680977
"36005024600","Census Tract 246; Bronx County; New York",2041,355,86932,18947,885,255,144,115,0,13,243,165,2041,355,2037,354,287,186,43.3610975012249,7.05536501714846,0,11.905928466438,14.0893470790378
"36005024700","Census Tract 247; Bronx County; New York",1929,305,50993,11293,122,100,921,204,6,10,132,190,1929,305,1929,305,382,163,6.32452047693105,47.7449455676516,0.31104199066874,6.84292379471229,19.8030067392431
"36005024800","Census Tract 248; Bronx County; New York",3242,583,64961,29945,1721,377,485,301,0,13,356,238,3242,583,2959,582,307,177,53.0845157310302,14.9599012954966,0,10.9808760024676,10.3751267320041
"36005024900","Census Tract 249; Bronx County; New York",0,13,NA,NA,0,13,0,13,0,13,0,13,0,13,0,13,0,13,NA,NA,NA,NA,NA
"36005025000","Census Tract 250; Bronx County; New York",2532,565,98700,22603,1450,441,215,291,63,65,380,176,2532,565,2531,565,182,113,57.2669826224329,8.4913112164297,2.48815165876777,15.0078988941548,7.19083366258396
"36005025100","Census Tract 251; Bronx County; New York",6601,978,44845,7598,886,610,1437,494,0,19,443,297,6601,978,6581,976,1776,541,13.4222087562491,21.769428874413,0,6.71110437812453,26.9867801246011
"36005025200","Census Tract 252; Bronx County; New York",2525,415,85192,19751,1033,244,159,111,5,8,266,132,2525,415,2442,405,282,155,40.9108910891089,6.2970297029703,0.198019801980198,10.5346534653465,11.5479115479115
"36005025300","Census Tract 253; Bronx County; New York",6014,923,49906,15848,278,149,1399,453,108,152,132,116,6014,923,5995,929,1272,402,4.62254738942468,23.2623877618889,1.79580977718656,2.19487861656136,21.2176814011676
"36005025400","Census Tract 254; Bronx County; New York",2002,272,78500,26803,1272,279,37,23,0,13,172,107,2002,272,2002,272,310,187,63.5364635364635,1.84815184815185,0,8.59140859140859,15.4845154845155
"36005025500","Census Tract 255; Bronx County; New York",7275,1190,39231,23948,652,522,1536,748,133,453,50,73,7275,1190,7255,1186,2074,751,8.96219931271478,21.1134020618557,1.82817869415808,0.687285223367698,28.5871812543074
"36005025600","Census Tract 256; Bronx County; New York",1541,384,51053,18281,539,222,119,71,0,13,72,72,1541,384,1484,384,135,54,34.9772874756652,7.72225827384815,0,4.67229072031149,9.09703504043127
"36005025700","Census Tract 257; Bronx County; New York",1725,370,57241,17458,160,117,595,248,0,13,0,13,1725,370,1725,370,351,156,9.27536231884058,34.4927536231884,0,0,20.3478260869565
"36005026100","Census Tract 261; Bronx County; New York",1996,313,61552,24477,158,80,1224,333,0,13,111,69,1996,313,1935,307,282,220,7.91583166332665,61.3226452905812,0,5.56112224448898,14.5736434108527
"36005026300","Census Tract 263; Bronx County; New York",6904,952,37361,21668,1048,614,1035,248,61,119,32,53,6904,952,6258,950,1613,529,15.1796060254925,14.9913093858633,0.883545770567787,0.463499420625724,25.7750079897731
"36005026400","Census Tract 264; Bronx County; New York",6076,924,70463,30397,2813,709,552,414,220,215,462,239,6076,924,5973,900,760,583,46.2969058591178,9.08492429229756,3.62080315997367,7.6036866359447,12.7239243261343
"36005026500","Census Tract 265; Bronx County; New York",7240,1343,57900,11056,805,661,831,430,0,19,353,368,7240,1343,7027,1339,1459,479,11.1187845303867,11.4779005524862,0,4.87569060773481,20.7627721645083
"36005026601","Census Tract 266.01; Bronx County; New York",2943,364,47778,9542,1397,331,141,93,95,154,89,51,2943,364,2943,364,780,347,47.4685694869181,4.79102956167176,3.22799864084268,3.02412504247367,26.5035677879715
"36005026602","Census Tract 266.02; Bronx County; New York",5273,1000,46069,15897,2370,612,735,366,45,84,266,210,5273,1000,5273,1000,1073,455,44.9459510714963,13.938934193059,0.853404134268917,5.04456666034515,20.3489474682344
"36005026701","Census Tract 267.01; Bronx County; New York",3632,773,49167,12042,325,177,799,697,0,13,395,173,3632,773,3632,773,831,297,8.94823788546256,21.9988986784141,0,10.875550660793,22.8799559471366
"36005026702","Census Tract 267.02; Bronx County; New York",7869,1191,65500,21235,1204,439,1442,736,98,159,0,19,7869,1191,7796,1195,1730,600,15.3005464480874,18.3250730715466,1.245393315542,0,22.1908671113391
"36005026900","Census Tract 269; Bronx County; New York",3964,631,27374,16546,1027,580,820,322,79,104,77,84,3964,631,3906,640,1195,477,25.9081735620585,20.686175580222,1.99293642785066,1.94248234106963,30.5939580133129
"36005027300","Census Tract 273; Bronx County; New York",7410,1161,54396,16670,1765,651,2120,890,0,19,53,99,7410,1161,7202,1161,1777,894,23.8191632928475,28.6099865047233,0,0.715249662618084,24.673701749514
"36005027401","Census Tract 274.01; Bronx County; New York",4894,681,89925,42745,3573,729,133,170,0,13,113,82,4894,681,4894,681,191,245,73.0077646097262,2.71761340416837,0,2.30894973436861,3.90273804658766
"36005027402","Census Tract 274.02; Bronx County; New York",3512,529,101142,20114,2167,375,113,86,2,6,37,39,3512,529,3285,526,244,110,61.7027334851936,3.21753986332574,0.0569476082004556,1.05353075170843,7.42770167427702
"36005027600","Census Tract 276; Bronx County; New York",57,71,NA,NA,21,31,36,53,0,13,0,13,57,71,57,71,15,28,36.8421052631579,63.1578947368421,0,0,26.3157894736842
"36005027700","Census Tract 277; Bronx County; New York",4091,638,29939,11403,1144,596,537,230,0,13,12,18,4091,638,4091,638,1321,603,27.963823026155,13.1263749694451,0,0.293326814959668,32.2903935468101
"36005027900","Census Tract 279; Bronx County; New York",7635,1079,57129,17459,2081,664,1639,668,215,182,139,135,7635,1079,7308,1079,1189,652,27.2560576293386,21.4669286182056,2.81597904387688,1.82056319580878,16.2698412698413
"36005028100","Census Tract 281; Bronx County; New York",3490,484,67917,23329,1266,290,892,345,0,13,99,85,3490,484,3274,481,224,99,36.2750716332378,25.5587392550143,0,2.83667621776504,6.84178375076359
"36005028300","Census Tract 283; Bronx County; New York",2932,1039,NA,NA,715,937,551,300,0,13,0,13,2932,1039,2931,1039,1656,1125,24.3860845839018,18.7926330150068,0,0,56.4994882292733
"36005028400","Census Tract 284; Bronx County; New York",517,52,NA,NA,207,111,166,148,6,11,32,58,517,52,184,14,119,57,40.0386847195358,32.1083172147002,1.1605415860735,6.18955512572534,64.6739130434783
"36005028500","Census Tract 285; Bronx County; New York",3619,543,70543,11249,1718,314,292,139,51,68,403,251,3619,543,3595,543,393,164,47.4716772589113,8.06852721746339,1.40922906880354,11.1356728378005,10.9318497913769
"36005028600","Census Tract 286; Bronx County; New York",950,195,87917,40661,502,179,51,40,0,13,280,135,950,195,950,195,55,48,52.8421052631579,5.36842105263158,0,29.4736842105263,5.78947368421053
"36005028700","Census Tract 287; Bronx County; New York",3330,550,68370,26966,1286,457,226,125,79,73,201,163,3330,550,3329,550,329,213,38.6186186186186,6.78678678678679,2.37237237237237,6.03603603603604,9.88284770201262
"36005028800","Census Tract 288; Bronx County; New York",2784,782,86757,20022,1629,713,233,169,40,127,588,346,2784,782,2784,782,456,301,58.5129310344828,8.36925287356322,1.4367816091954,21.1206896551724,16.3793103448276
"36005028900","Census Tract 289; Bronx County; New York",4865,671,53138,6081,1622,512,485,351,61,105,154,132,4865,671,4710,672,1405,553,33.3401849948613,9.96916752312436,1.25385405960946,3.16546762589928,29.8301486199575
"36005029301","Census Tract 293.01; Bronx County; New York",1862,172,137917,45935,1207,161,164,81,0,13,111,66,1862,172,1695,171,22,20,64.8227712137487,8.8077336197637,0,5.96133190118153,1.29793510324484
